,user_id,name,time,rating,text,pics,resp,gmap_id
5897,104964530212181758959,Mike G,1557881303419,5.0,I honestly don't know what New York Pizza supposed to taste like but I got pepperoni it was not that greasy at all with lots of cheese and sauce the crust is a bit thin but puffy and soft yum nice quick bite there is at least 10 different pizzas to choose from Plus lots of other items on the menu,,,0x80c8cf4a0ddb4c37:0x2e025ef6796397d8
63094,101703473920502869076,Jimmy Brooks,1541901607230,4.0,Took longer than I liked.,,"{'time': 1542034628680, 'text': 'We really appreciate your feedback, Jimmy Brooks. Our team here at Reno Buick GMC does care about your experience. Please reach out to our customer care manager to talk about this further.  --Alexandra Vanderziel 775-333-8774'}",0x80993f5f98def6a9:0x868cf2170652700f
75672,116006441090175524584,john g,1532720923989,5.0,Good location to stay. Hotel was nice and clean.,,,0x80c8c43c30901b5b:0xe11c6128da3d0eb3
62760,118390977026479927941,Micha B,1567795126221,5.0,"(Translated by Google) Huge gas station!
If you are traveling to California can refuel here again cheap.

The supermarket is huge! Is one still in a tank? 🤔

Toilets very clean.

(Original)
Riesige Tankstelle!
Wer nach California fährt kann hier nochmal günstig voll tanken.

Der Supermarkt ist riesig! Ist man noch in einer Tanke? 🤔

Toiletten sehr sauber.",,,0x80cf4986da700725:0x1382c84e259951a6
3787,100039023314219644225,JOn Miller,1483590243037,1.0,"Horrible! I tried a ""mushroom swiss burger"" tonight. The menu says ""smothered in fresh sautéed mushrooms, onions, and swiss cheese."" I ordered to hold the onions. It took 40 min to make, was loaded with onions, Had 5-bits of mushrooms, had a cold slice of cheese, was still raw, and swimming in slimy white sauce (mayo?) will never return!",,,0x80c8c4fed1bbe8f9:0xd5b6e0baabfd3ad0
17413,115308432816371787160,Dante K,1615676341526,5.0,This is one of the very few good Mexican restaurants in Las Vegas. They have a 4lb Torta challenge that is very delicious. The service is very slow though.,,"{'time': 1615336422574, 'text': 'Thanks so much for your feedback! We’re really glad you enjoyed our Super Torta Cubana, we’ve found it’s a definite customer favorite!\nWe are working on a better way to serve you!\nThank you again!'}",0x80c8c5ab5fd7292f:0x536bdf37119bbdc5
26979,107263503616629915146,Wanderlust & Wheels,1463175716346,4.0,"The food was good, the staff was friendly and efficient, everything was nice and clean. And the chocolate shake was amazing.",,,0x80993ed97027eaa7:0x1333089920b01e15
52762,113182391160022210305,J P,1464164718056,5.0,Good,,,0x80c8c44d7b0f5e39:0x9d30c011ff3f640c
92761,109493126508436909372,Vijay S,1463969489735,5.0,Great haircuts everytime. Fast and friendly.,,,0x80c8d05eb33f46c9:0x1db90c7c1f4067f6
56156,114557187950763358263,Mitch Headline,1569896916711,5.0,I love this place I stop every time I’m in vegas,,,0x80c8c476f0d43673:0x60021d724d454aa5
54525,105644660325804953182,Ava Lizpose,1552773416382,5.0,I have been going to this restaurant since I moved to Reno in 1999 and I Truly appreciate their service! They referred me to door dash for food delivery since my baby is sick and I saved an extra $10! Only $10 minimum order! I love Soochow!,,,0x80993ed172f1155b:0xe26d67fa0752d70a
78561,101992152179723479218,Ace,1573262572678,4.0,Always have what I need,,,0x80c8c1698ccb6775:0xd33d34fa2ae8480a
14244,101576965630535151251,Eric Harten,1605748061760,5.0,"These guys were great!  I had some confusion about two seemingly identical parts.  Sales guy got out of his chair, walked down to the warehouse and verified that the parts were in fact the same.  Then called me back when he was done.  Saved me $20.  That is not the kind of service you find most places.  Will definitely be coming back.",,,0x80c8dd266ed47751:0x9af1f0a495200b0f
19149,114676836921276908595,Javier Garcia,1582173898257,5.0,"(Translated by Google) Of the best

(Original)
De lo mejor",,,0x80c8c43cc56af049:0x9f705e5a0fef88b9
50679,102912011058551631084,latosha gordon,1526587413489,5.0,This place is poppin shopping shopping shopping if you want to have some fun you must visit good food good people nice and gorgeous small you must try this place out I will return some,,,0x80c8cf5cf5449911:0xcdd898c7f8bc882d
20846,112175813518509762638,Ben Burton,1558931001211,5.0,Amazing experience from Lockdown! Tyler is an AWESOME Game Coordinator and I would recommend this place to anyone looking to play an escape room in Las Vegas! Thank you Lockdown!,,"{'time': 1558934052125, 'text': 'Thank you for playing at Lockdown!'}",0x80c8c6978793d357:0xa492d3e6080c502e
26055,109239674116417101643,Sam Naderi,1555964931616,5.0,Blessed,,,0x80c8c422de2a8695:0xc0c32a27b0c96c88
30057,111540539127964158426,amber craven,1628801209122,5.0,"I placed a fairly large order with Fencetown, and everything went better than I expected. The fence looks great and was easy to install. We get a lot of compliments from neighbors. The service at Fencetown was top notch and I will recommend them to my friends and family. Thank you;-)",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipO-mqRyctT6cHRDJd-NtUFG00hVc5WuL2lNhZvp=w150-h150-k-no-p']}],"{'time': 1628798134758, 'text': 'Thank you Amber!'}",0x80c8c0991cff852f:0xb8e15394376216d1
72369,107891843936179913201,CYNTHIA FINLEY-CAMPBELL,1496526151406,1.0,"The staff was rude.The sandwich was cold,not hot,way too high in prices.",,,0x80c8c47712071bdb:0x3352bfc7b2d9be7b
8741,112933559787382380795,James Larosa,1461027745451,1.0,"Went there today at 545pm even though they close at six to deposit a check into USAA as this location is contracted with USAA to provide that service.  I was told the computer was already turned off due to the store closing in 15 minutes.  Well, the store wasn't closed yet so the computer should not have been shut down.  And even if it was off, computers do not take an hour to boot up....turn it on and provide the service you are contracted to do until 6pm.  Good thing I didn't have a package that needed to be submitted as I guess this store closes at 545 not 6.",,,0x80c8e95a4c3277fd:0xf7a2e76d0e5e5b8
5814,118113497747181693864,Robert Betten,1516828156284,5.0,Excellent service and care.,,,0x80c8bf2159fcea85:0xe22d60c8e5e019af
22078,103520535157425965271,Kevin Scruggs,1566068882701,5.0,Beautiful place to go. A must see.,,,0x8099702b7112133d:0x7c7230b3de80843a
83232,100646401923817469232,Kent,1556656532474,4.0,"Great staff, nice cozy little place, decently priced. Food is pretty good.",,,0x80c8c567a484ae4f:0x3533c1e7bbb740f0
17532,103586910940600434095,Ron Ernenwein,1550966249023,5.0,The very best,,"{'time': 1551123436706, 'text': 'Thank you for your feedback Ron! We look forward to seeing you in the future!'}",0x80c8c02dfe5b4999:0x405e35e5f341a24e
26444,114786646125279139899,Claudia Hilton,1575510431878,3.0,It's good.,,,0x80c8c17674dc4a8b:0xd0b8fd1edc82343b
33923,102032975665741744043,Matt Hughes,1563823683797,4.0,Just gambling.....no complaints,,,0x80999a9c8b6c8577:0xaaacba46cb59230b
39780,106885223914258896207,scott lyons,1571953164152,5.0,Daniel and Isiah great customer service 881d😁,,,0x80c8c52b6d9629c3:0xea25d00f4b7eb477
69450,105411006169906682488,Latricia Reynolds,1583034068127,5.0,Great recreation center,,,0x80c8c5396866200f:0x3f27eb352d53b512
61404,105462876275440452012,Beard Adventures,1600867196830,5.0,Quite wonderful,,,0x80c8c43aaa9a0bb3:0xe2474a6cdc71f0d6
52504,109971397712051365154,Kenji Martin,1592559154705,5.0,"Are you looking for a landscaper this company is very reliable, hardworker and enthusiam.",,,0x80c8d5e9bf88e585:0x4d9257a8c37f492c
21223,112620063293459862885,mauricio aldaba,1542066686407,5.0,"(Translated by Google) Amazing service

(Original)
Amazing servicio",,,0x80c8e85fc95e782d:0xf77439195c9568e3
44847,101355524467586520961,Hanna Hart,1504540040199,5.0,This is the best and speediest breakfast in South Lake Tahoe!,,,0x80999a8695dfa71b:0x4ced39ceef035fd5
43092,101342818708357330355,Layla Hicks,1562093204580,5.0,Had a great time with my little cousin we had a princess tea party food was great,,,0x809999c867466083:0x928f21f8fc86161a
98726,109710420187680050430,Jamie Cornejo,1601132965121,5.0,Can't ever go wrong with Starbucks.,,,0x80c8c78b487ce17b:0x19d977a7dc1d337f
52669,102261210850808516919,Delores johnston,1619651116249,1.0,The current manager (Kayla Fenner) is mean and vindictive.,,,0x80c8c6ae9d26c9a1:0x63a02db29fa90dc6
67410,108689028723808150013,Jim Canfield,1515833173624,4.0,OK truck stop,,,0x80c90a92d2bb34d7:0x95c0c7a02077ad8e
135,114941076944355284104,Francesca Curtice,1596915800061,5.0,Great to relax. Im disabled but my daughter bday so lazy river for me.,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipOTptk4VFn2NYjSFRpu8sTnfK2BzOGM_IAByR96=w150-h150-k-no-p']}],"{'time': 1597073403594, 'text': 'Thanks for splashing with us!'}",0x80c8d0ea40d0747d:0x8fb513dea3bebd75
66156,108666145502089403913,Charlie Winters,1495509375813,1.0,Waited forever and no cab came.,,,0x80c8c67fe333b531:0x34a916d426f727be
71270,116136239786287094711,Roxanne Booth,1491011160589,5.0,"The place is immaculate.  The people are real nice, professional and clean.   The food was real good
I got the Imperial Teriyaki Chicken and the Florida Orange Chicken. Delicious.
Also, the prices are great.  I will definitely come back here again",,,0x80c8c11c97eb8d7d:0xedb1840ffc70f6da
61469,116406264061711511830,DreamHouse 2020,1556148702496,5.0,Beyond convenient... drive up and get out and that's it. Technology did the rest. All the car rental agencies are in a merry go round fashion and it's perfect. Shuttle buses are always coming and public transportation sit out front also. The funny thing is whatever the speed limit is follow it because my car almost threw me from it when their speed tracker detected I was a little speedy. It was like Maam Maam!,,,0x80c8cf60cb6f8dc3:0x7074310f1677d61a
63179,111556568030385659980,Team Shipley,1460685785586,1.0,"There is not any handicapped parking and no ramp from the lot to their door. If you go out onto to the busy multi-lane street, there is a ramp. From the road, a ramp. We saw a kitchen person having a smoke outside and asked if there was another way in for a wheelchair. He said no and that we could complain to the boss or the county who could talk to the owner. Last I checked, I don't have to talk to anyone about access, as the law plainly states that there should be access.",,,0x80c8c7d66bd437c5:0x32d77bc4d6324891
99886,109012935503242501281,Andrew Goligowski,1610672415344,5.0,"I just had a “stem cell” IV.  I have done TONS of research, this is the place to get it done.  I searched for the best, was about to get the same treatment in Aspen, CO...glad I found this place.  It was seamless, the staff is highly knowledgeable and amazing customer service!  I will not look any further, I found my spot in Reno, NV!  Thank you for adding years to my life!",,"{'time': 1610676796580, 'text': 'Andrew, we are so happy that we could be the place for you. Thank you for sharing your story and trying us out. Let us know if there is anything else we can help you with!'}",0x809915094ab4021d:0xe91bcbef4c362ec3
44833,110808623198875736582,Steve Ault,1614130208545,5.0,"I love this location! Great food, clean environment and Teresa is always friendly with the best customer service. I eat here at least 3 times a week. Healthy, and delicious.",,,0x80c8bf6fa2f35295:0xc6937f0845bf07e3
72502,115140530930213420215,Jeremy Low,1570989549704,5.0,Lots of neat gift ideas.,,"{'time': 1571079053412, 'text': 'Thank you, Jeremy! Our Holiday gift wraps are ready to roll. We offer complimentary gift wrapping for all of your gift purchases.'}",0x809914effdc2a4e5:0xc09bea866bdb8fea
9517,115011954502041129243,Mario Argueta,1591241460619,3.0,"(Translated by Google) The food is good 👌 but lately they went overboard with the prices 😕

(Original)
Esta buena la comida 👌 pero últimamente se pasaron con los precios 😕",,,0x80c8c19a2154c847:0x3977e705140c5361
16345,116743596865010560716,Edward Blubaugh,1560870531087,5.0,"Great mountain bike trails. Parking lot off of SR160 with pit bathrooms. No running water. I would say there is a pretty good mix of fun cross country type runs, but there is something for everyone.. almost. Lots of flowy trail and some more technical pieces and climbing if you want. If you are looking for downhill/gravity or double/triple black diamond go elsewhere. I can take my 9 year old son out here to shred the gnar on epic trails like Late Night and Viagra and then and let it rip on my own. The views of Red Rock are stunning.",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipPnrwh0ZPzFEw_rXgeo0Rc-ZErMYQ8MBc8JzPcW=w150-h150-k-no-p']}],,0x80c8ba8680447725:0xef584b866f26f0b4
10098,103556503704073208524,David Wright,1565023478326,5.0,Excellent signature desert,[{'url': ['https://lh5.googleusercontent.com/p/AF1QipMJox778-dWw2nqkecWr_yv5RihANAYgw0TNfcz=w150-h150-k-no-p']}],,0x80c8c41528b358fd:0x4c1a256fc7e6fb47
43260,118148227408068789561,Nathan Thompson,1603220440574,5.0,Tons of options and cars,,,0x80c8cf60cb6f8dc3:0x7074310f1677d61a
6943,108140989910485395859,Blaine Kahaewai,1576086303090,5.0,"Beautiful place, I would stay all the time.",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipM4jDu1QTJaHg8Ff5_lniqucg4qYeOQAXYwn7Ni=w150-h150-k-no-p']}],,0x80c8cd4dd2a7f44b:0x359d77e83584a560
40060,103286813210295924372,Georgy Pike,1519423284718,3.0,"Granted it was lunch time, and the place was packed! Like it always is but this was the first time that we waited, waited, and waited! And we're not approached by anyone behind the counter to take an order. I would say three of us walked out that day... First time we've ever had poor service.",,"{'time': 1519424292111, 'text': 'Sorry for the inconvenience\nWe were short staff today and super busy and I apologize if we.did not attend to you on time'}",0x80990abd1bca3c03:0x91cad8c25acf03bc
49214,103024141780877192882,Rick Ueberroth,1538502618574,5.0,I enjoy shopping here. There is a nice selection of items and they have a great deli and Starbucks. Everything is fresh. Great selection of fruits and vegetables too.,,,0x80c8c795abe04f31:0xbfd93396db52b57a
25945,113712127764892372687,Shaylynn Lasson,1492916550686,3.0,Could be deep cleaned better. But overall it was clean. The casino reeked like smoke. Worse than normal casinos. But otherwise it was nice,,,0x80c8c475b7d49067:0x634c20cc80e62d6
75533,116547643493710255829,Dee Schutz,1543719921608,3.0,It could be better,,,0x8099472e994b82e1:0xb7a050d483ea311d
37588,116987255493861504761,steve demercurio,1496191798975,4.0,Good,,,0x80c8db628da51a4b:0xaf4bd40e2e7beefc
38284,104653631087866671839,Joe Headd,1562532439804,5.0,Great breakfast and burgers,,"{'time': 1537884170022, 'text': 'Joe, thank you for your support! Hope you make it back soon. -Todd Pickett, Owner'}",0x80994710c3a05d05:0x4d0be30e7fd8df03
61297,116742132716289416204,Oliver Trewartha,1516762400877,5.0,"Great venue for local talent, art or theater.",,,0x80c8c16ce7cc5ea1:0x6a0cdea9182c32e4
21937,100316148190198789226,Bing,1544025250005,5.0,"nice customer service, affordable prices. good food",,,0x80c8c433ec8f65a5:0x8838d98c94cb6c5c
79942,106597525030835950689,Vaibhav Naidu,1618950671007,5.0,"One of the best thai restaurants I have tried. We had the lunch specials which included a lot of food. We had the red curry, spicy basil and pad thai at the restaurant and loved it! Lunch special included a side salad and veg spring roll. Plus the staff is courteous and service was quick.",[{'url': ['https://lh5.googleusercontent.com/p/AF1QipP4F383i9bJ6SiIjUUUb0_xQ-xDF72cKRs_ycX_=w150-h150-k-no-p']}],"{'time': 1619674205891, 'text': 'Thank you for the review. Hope to serve you again soon.'}",0x80c8c56d452f53f7:0x107aa052f79b99ca
24399,111024571480154207047,Kevin Xie,1494802500680,4.0,The environment is excellent and the service is friendly.   The food is above average.  Interestingly the day I came they have valet parking available.,,,0x80c8bf801fe6b867:0x91adf084c7120cea
30441,115780352922931562248,Alberto Marin,1342577811860,5.0,Very good prices better than other stores,,,0x80c8cffc2d0a9341:0x8b5e5b9b5a6322b6
78253,102175863389897317827,Leeon Jeffs,1538150928578,5.0,"As a business owner with 15 locations in six states, I depend on property managers to provide quality information, timely responses and top notch service.  I get that all with MDL Group.",,"{'time': 1539195686487, 'text': 'Dear Mr. Jeffs,\n\nThank you very much for your kind words regarding our company. We are grateful for the opportunity to be of service to you.\n\nWarmest Regards,\nCarol Cline-Ong, CCIM, RPA\nCEO | Principal'}",0x80c8c12d7197d1e3:0x1a1ee3fc01c5025b
38733,109879724398375325140,Laura Cody,1527104577487,4.0,They have gotten kind of expensive. But on the other hand I learned something & can now replace my charging cables for a better price.,,,0x80c8d0f1bafb316d:0x83b7cdf0dc382002
30306,116526685246134847563,Mashenka Vascovich,1596736258936,5.0,I have worked with Billy for six years and I have never worked with someone who cares as much about their clients than he does.  Billy demands a high level of service and commitment on everything we do which is what I attribute his success to.,,,0x80c8bf86cdea0ded:0x902411041b9007ae
72976,107553537680025508438,Dirty Rick,1513275655105,4.0,This place rocks if you need body work done.,,,0x80a0fd29f71ea365:0x9fdeea3cdaae4aef
57928,100923976361551953142,Kristine Janowiak,1567804648779,3.0,It was ok. Bacon overdone.  Salad was HUGE,,"{'time': 1568322328556, 'text': 'Let me know if you come back in  will get you some bacon.. Kathy General Manager .. Feed your inner Bear..'}",0x8099409017a93187:0xbce4b8e6f96190e
55051,117198153460695653944,Josh Broadwater,1494729370253,4.0,We were there to eat at Saltgrass and couldn't have had a better meal.,,"{'time': 1494778400706, 'text': 'Thank you for taking the time to review the Golden Nugget Laughlin. We are very pleased to hear you enjoyed your meal with us and hope to have the opportunity to welcome you back to better assist you.'}",0x80ce43b2806a0835:0x4edb29ad84ea250f
19968,101146739877090498822,Daniel Kazimierski,1532581545191,5.0,Staff was friendly and I hit on keno!!,,"{'time': 1532646491688, 'text': 'As we strive to make every experience a five-star one, we’d love your feedback on what could become even better. Please reach out if you have any ideas for us. Otherwise, we’ll just look forward to seeing you again, soon!'}",0x80c8bf8fc29b96e3:0x394297bd30a49589
89294,103532137624273260684,Madjecks2013,1559419035074,5.0,Great dogs 👍🏻,,,0x80c8c51b94905605:0x43721b85e88189e9
13350,116011640027088454454,Christian Smith,1544315517247,5.0,"They're wonderful. Top quality, both in the customer service and in the product.",,,0x80c8c7cbd234ef6f:0xc591d088f03b7b81
8909,103998772975262114565,kelly gonzalez,1538245573564,5.0,"Great place to do laundry, very clean and machines always available!",,,0x80c8db630251edab:0xd3435b27669a48e7
57489,114684365060049873761,N8 AX,1592286621974,5.0,Amazing,,,0x8099753985ebb0ef:0xa5563ac64f856e58
71327,117875386713848728313,Dagz,1466787019853,5.0,"Aptive has excellent customer service and the technician that treated my home, Bailey, was very professional and answered all my questions. I recommend Aptive as a pest control company.",,,0x80c8c67f635632d7:0xa3b5edb16b705330
10303,112502893808652238232,Robert Griffith,1587077933619,5.0,"The staff is very friendly. They did everything they could do to work me into the office. I'm an over the road truck driver who lives in Michigan. I had that needed to come out. They did an excellent job

Thank you guys",,,0x8098e7ec2295ae13:0xdcc18bcb7873dba2
79694,117233193037250379613,RG Mr News,1605574272857,5.0,I thoroughly enjoyed my visit to Health Spa. Rita was my masseuse.  She is extremely talented. Easy to talk to and  very capable of easing and or eliminating pain. It didn't hurt that she is beautiful.  I wasn't  hounded  for tips or cheated on time. That in itself was very refreshing. I'll be back. Do yourself a favor and give Health Spa a try. I promise  you'll be glad you did. WONDERFUL,,,0x80c8c197aa79ecc5:0xbfa3a100cd50ba82
11745,114150198103577738822,Matthew Foster,1569969412499,5.0,Great place to get boots. The help was outstanding! Thank you.,,,0x8099407f42cfc1e1:0x7c7b029ac05f67d1
92810,102210224062506526476,Ashley Jane,1546145046116,2.0,"I went here with my mom the other day and was super disappointed. Our server was very nice and the place looked clean, but they couldn’t make what I wanted (spaghetti) from the lunch menu even though it was lunch time. We were also served lukewarm water and the ceasear salad was extremely over priced and nothing to get excited over. Such a bummer to leave annoyed and hungry.",,,0x8099406206521aa5:0xf149aff23baccdd0
15861,118252824135127038638,Phoenix Holguin,1529346671359,5.0,Very good selection of Funko Pops and very friendly and helpful staff.,,,0x80c8d1a07979f4a5:0x582fb50dfaad0aed
96552,118119378402279559111,Jamel Colclough-Gray,1468741912976,3.0,it's okay.,,,0x80c8c442cc2899e9:0xa3d804d9988710f6
41496,114268519160532128331,Raul Serrano,1536636958026,5.0,Nice rooms,,,0x80c8c43599d7119b:0x2d6c29d4fa5b4511
43372,111046837785763974553,Ramanan Neelakandan,1497377934336,4.0,"31 varieties of ice cream are there iconic offerings they also offer you on 31st of month

Baskin robins always best choice for your thirsty on ice creams

They do have yummy ice cream cakes",,,0x80c8bf6f98c6a60f:0xcd1f52304133fda2
68900,108235050715291588573,Don Schoux,1618341576884,4.0,"Bartender's Nicole and Ashley were great. Very attentive, friendly, and cute. Bottomless Mimosas for $22 was a steal!",,,0x80c8c4332aadc0d3:0xa4bfd9f3aae7bf73
54854,111566330876348689025,Edward Brown,1529954420272,3.0,"Yep, its a strip mall.",,,0x80c8c1937a33fc83:0x3bd9bb19cf3c9900
1013,108541733881632132785,charles murphy,1478038153569,5.0,"I was referred to Dr. Wang by another dentist because I am challenging-- in the chair and out of the chair. I will spare you the details, but as a ""Type A New Yorker"" who seeks answers not BS mumbo I expect people to know their job and to do it correctly. I fired three previous dentists the past 7 months because they just babbled about my day, the weather and assorted nonsense without listening to me. The first thing Doctor Wang said to me was "" So tell me....what is going on and what do you think""?Long story short, at the end of his evaluation he said to me "" I AGREE WITH YOU""! Wasn't that refreshing.......a straight shooter who listened and concluded what I have been telling his predecessors all along! This guy needs to be cloned! His team is pleasant, fair, direct; why can't everyone be that way?? You are nuts if you don't try him---don't waste your time elsewhere like I did for 7 months! Go see Dr. Wang and his team!! btw----THIS IS NOT A JOKE; I AM, AND IT IS....... REAL/TRUE!!! CFM",,,0x80c8ea8334a6c433:0x3c418f35d08228a7
91789,112658346797059388215,Vioryny V,1533594238642,3.0,"Maintenance guy was rude when he came to fix the sink and.the bathtub. The plugs were stuck and water didn't  flow down anymore
Fitness room had only 3 treadmills and no weights at all. There is jus one place to eat
No buffet. Pool has jus a few chairs
I don't plan to return.",,"{'time': 1533665428785, 'text': 'Our goal is to provide you with excellent guest experiences, so any feedback is very much appreciated. Thank you for taking the time to review our property!'}",0x80c8daf2b6133a19:0x748ecd41faa33e22
37090,113700657103022856166,Sarahnicole2471,1552173876666,5.0,No animal cruelty here. I love how they take care of the pets and make it easy and affordable to adopt an animal,,,0x80c8d6b41aafba75:0x188776da931c0f3c
83959,114382552452554892390,Tony Edwards,1579132193501,5.0,Great place....excellent prices,"[{'url': ['https://lh5.googleusercontent.com/p/AF1QipNbh7YnLA1uWNLiIiFSP0oX_SbmOuOXS-aCEhxD=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNe_n7d8wTwChA6fB1fXjfnEEDyjLt3R1qluRhu=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNfKyXzLSAE93k7vFk1F4eSttApx2o2zKnSTwv2=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPi7T6yIIQKilLbA9bS1v3sk9HakIw0MPnrgnBL=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMN09yb-AdPOSGrq41oYswv5JNmhQiyx8UreAFG=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipM7KA1cs-ZXDqyOl8vxCaZoYmbwTOvtkM-wUS4h=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOvgf_60oxfogOR8Z3egJ2ZiEPM0qjPFvzu8IBj=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOr1eTmIUayBY5m91TkHTr2u5w1BkRtPYhIQxe4=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipM26_bqrM76CrQhPg3kYxzlTjShTmqnl-680LZe=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMTLDVtZ0bRbyGSzjp9dJzfuisOWnr2lK5FjFu0=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOLTL_psLhYy1fApVPiTW_Ls3I0l2cUbwibfUuP=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipNy5UYuxtB_hweiN7PuxQsKD_A-rdlxvTLh7doN=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipMUkclHV3Q_IUHj6Gn-yU-JMn18XNKedwqDxmde=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipPJtSPI2g1b4nKhc_x-GiG89TKVQ7JLLd82RI86=w150-h150-k-no-p']}, {'url': ['https://lh5.googleusercontent.com/p/AF1QipOd6nlPlJPuLUbkFxqzt7Fc4lj718uVYVVESPTr=w150-h150-k-no-p']}]",,0x80c8ebea5e305345:0x7692f0ad05927c7d
94785,101575431692673217562,J S,1610138320873,1.0,Aggressive panhandlers in parking lot day and night.  Not safe for people. Got chased off - no security.,,,0x80c8cf95596b0e99:0xaae8ba266884d863
25989,113434880355075096522,Martha Griffin,1613771884514,5.0,Fun times for my 3 yeat old. He loved feeding the animals.,,,0x80c8c4f134e2b9f7:0xe38b767c8fbb1654
78247,110790334885763276476,frederick,1594493749963,5.0,"Efficient, fair and customer friendly. Good job USA Auto.",,"{'time': 1595723051636, 'text': 'Thank you for your review! We appreciate your business and hope you choose us in the future for all your automotive needs. Have a great weekend!'}",0x80c8d111de444d65:0x9b1918417c709bcd
85633,108437050369515551500,gary Fithian,1569456159484,5.0,Samantha and Teri were both with smiles and made me happy to be here when I came to make my payment,,,0x80c8dabde1546a4d:0x7b9827683be7b5f
43493,101511940812868439347,Bisou Rouge,1503731720112,5.0,"Luxury shopping only, the mall for the reach and famous.",,,0x80c8c43205bae33d:0xf5d2b43538f09fde
7232,117622348261844947087,Willisa Dorsey,1557435319377,5.0,First impressions are everything for a business owner. If things don't go well you spend your time trying to redeem the image that has gone out about you and your company. I can truly say that my husband and I were extremely satisfied with the entire presentations of both speakers. This coaching program is full of pertinent information on how you can change your life for the better. I have attended many coaching seminars and workshops. However what Daymond John has created is the most detailed and the most informative program I have ever been introduced to. My husband and I learned a lot from the speakers on that night and are looking forward to completing the entire course soon. We thank you Daymond John for helping business owners like us for a fraction of the cost that it would take to get our businesses where they need to be. Your system is saving so many people from bumping their heads and draining their pockets trying to figure things out on their own.,,,0x87526300ca37f32b:0x95ee4658cf7c49a5
4128,118230939325607322541,Joe Quinn,1616020920963,3.0,It's not a bad casino,,,0x80c8c476d44caf15:0x6b876068ced54096
39938,100738151192865352385,Famous Ceaser,1550796503951,3.0,There is an employee there named Flo and she goes above and beyond to ensure great kostomer service.,,,0x80c8c363b8eb2715:0xd345d506dfacd0ec
95023,115162154176617519174,ray polk,1613438895100,5.0,Was very nice enjoyed the staff and the food. Food was great have the  Lasagna it was amazing,,"{'time': 1613481611421, 'text': ""Ray, thank you for the great review! We strive to provide delicious food and world-class service, so we're happy to see that reflected on your visit! We look forward to seeing you again soon!""}",0x80c8c439f5d625f5:0xbf9bfe8615200ce8
89604,108570978876840003366,K Robinson,1541212132765,5.0,Very Inviting & Professional. Aida’s work is very neat & doesn’t take long,,"{'time': 1545923604715, 'text': 'Thank you so'}",0x80c8c160e4061939:0x690cc5305958c95a
40049,114914894988830593162,Michelle Contreras,1568087174615,5.0,Love Love Love YUMMY,,,0x80a0fcce61c7be37:0x74e5da8101f5d0a4
11984,104536793495845732211,Lashon Wilson,1538362910327,5.0,Great food and great service.  The delivery guy was very nice.  I will definately be ordering from here again!,,,0x80c8c69d76ff7805:0x946a0b0a25d6e6ae
38162,117096574544159143336,Randy&Tina Read,1556256053198,4.0,"We have come to Cactus Petes for years now,  And this last time was very nice. All of the employees were especially friendly. We lost , but had a great time doing so. Thank you so much for the delicious breakfast. My husband RANDY READ goes there at least twice a week. So thank you for the "" Me Time "". Your rooms are nice but could use some T.L.C, furniture is all chipped up.  Also I hope someone removed the duct tape on the floor of the elevator, people made alot of comments about that. One elderly lady wouldn't ride in it because she was afraid thats what was holding it together.  Besides that , We absolutely Love the place.
Thank you for all the fun times.
Mr and Mrs Randy Read
260 2nd Ave N #6
Twin Falls Idaho",,"{'time': 1556744807974, 'text': 'Hi Randy and Tina,\n\nWe value your insights from your last visit. Thanks for staying with us!\n\nSincerely,\n\nCactus Petes'}",0x80a9b0694469e91d:0x3593f6120b7cbc80
18799,113961052825007774606,Pamela Kearns,1514997925020,4.0,Close by my house.,,,0x809939136f7e4711:0x4182a6a70dcf9374
18611,104359838609228198982,Gwendolyn Williams,1551394351859,4.0,"So beautiful, want to visit there again",,,0x80c8c43943575b77:0x16e9f4fc867710ea
40227,115581046042160732444,Eunice Espinoza,1617938135602,1.0,"Really bad service we get there and never give us the menu and other people coming after,they give them the menu and star serving to them.
I tell the person was there and she make excuses.",,,0x80c8c34182ffe791:0x9fac80f4b35eccd
